,url,id,Cid,tradeTime,Lng,Lat,DOM,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,price_log,price_quad,Lng_diff,Lat_diff,Lng_quad,Lat_quad,Lng_diff_quad,Lat_diff_quad,buildingType1,buildingType2,buildingType3,buildingType4,renovationCondition1,renovationCondition2,renovationCondition3,renovationCondition4,buildingStructure1,buildingStructure2,buildingStructure3,buildingStructure4,buildingStructure5,buildingStructure6,constructionTime_diff
176,https://bj.lianjia.com/chengjiao/101089780231.html,101000000000.0,1110000000000.0,2016-08-29,116.38483000000001,40.014138,416,24,1840.0,91013,202.17,3,2,1,3,4.0,2007.0,4,6,1.0,1,1,0,11.418757632438734,8283366169,0.02176999999998941,0.13193800000000522,13545.428654128902,1601.1312398830441,0.00047393289999953886,0.017407635844001377,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9.0
177,https://bj.lianjia.com/chengjiao/101089783968.html,101000000000.0,1110000000000.0,2016-07-29,116.45205700000001,39.941752,384,14,1158.0,51014,227.0,4,2,1,3,1.0,1997.0,4,6,0.5,1,1,0,10.839855383839462,2602428196,0.04545700000001318,0.0595520000000036,13561.081579531252,1595.343552829504,0.0020663388490011984,0.0035464407040004292,1,0,0,0,0,0,0,1,0,0,0,0,0,1,19.0
178,https://bj.lianjia.com/chengjiao/101089784179.html,101000000000.0,1110000000000.0,2016-08-17,116.22401200000002,39.763726,403,41,280.0,31275,89.53,3,1,1,1,3.0,2012.0,4,6,0.5,1,0,1,10.350574335335113,978125625,0.18258799999998132,0.11847399999999908,13508.020965376149,1581.153905403076,0.03333837774399318,0.014036088675999783,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.0
179,https://bj.lianjia.com/chengjiao/101089800157.html,101000000000.0,1110000000000.0,2016-08-12,116.37773700000001,40.012518,395,13,235.0,51087,46.0,1,0,1,1,3.0,2007.0,4,6,0.154,1,0,1,10.841285340694714,2609881569,0.028862999999986982,0.1303180000000026,13543.777669241172,1601.001596700324,0.0008330727689992485,0.016982781124000677,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9.0
180,https://bj.lianjia.com/chengjiao/101089800492.html,101000000000.0,1110000000000.0,2016-06-28,116.36713700000001,40.040209000000004,350,67,345.0,46622,74.0,3,1,1,1,4.0,1998.0,3,2,0.33299999999999996,0,1,1,10.749827811712468,2173610884,0.039462999999983595,0.15800900000000695,13541.310573576773,1603.2183367636815,0.0015573283689987053,0.024966844081002196,0,0,0,1,0,0,1,0,0,1,0,0,0,0,18.0
181,https://bj.lianjia.com/chengjiao/101089801498.html,101000000000.0,1110000000000.0,2016-11-04,116.34371399999999,39.996907,478,17,1680.0,74009,227.0,6,2,1,3,1.0,2003.0,3,6,0.222,1,1,1,11.211941986412619,5477332081,0.06288600000000599,0.11470700000000278,13535.859787313793,1599.752569566649,0.003954648996000754,0.013157695849000638,1,0,0,0,0,0,1,0,0,0,0,0,0,1,13.0
182,https://bj.lianjia.com/chengjiao/101089811288.html,101000000000.0,1110000000000.0,2016-08-07,116.478996,39.919078999999996,388,38,495.0,38077,130.0,3,1,1,2,1.0,1998.0,3,6,0.14300000000000002,0,1,1,10.54736570428927,1449857929,0.07239599999999768,0.036878999999998996,13567.356509168016,1593.5328682082406,0.005241180815999664,0.0013600606409999258,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18.0
183,https://bj.lianjia.com/chengjiao/101089812553.html,101000000000.0,1110000000000.0,2016-07-23,116.45831000000001,39.923421999999995,373,28,315.0,54152,58.17,1,0,1,1,1.0,2008.0,4,6,0.25,1,0,1,10.899550186188444,2932439104,0.051710000000014134,0.04122199999999765,13562.537968056102,1593.8796241900836,0.002673924100001462,0.0016992532839998063,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0
184,https://bj.lianjia.com/chengjiao/101089812564.html,101000000000.0,1110000000000.0,2016-07-27,116.66592299999999,40.186753,377,22,555.0,32734,169.55,4,2,1,2,4.0,2012.0,1,6,0.5,1,0,0,10.39616957206583,1071514756,0.25932299999999486,0.3045530000000056,13610.937589441926,1614.9751166830092,0.06724841832899733,0.09275252980900342,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.0
185,https://bj.lianjia.com/chengjiao/101089815779.html,101000000000.0,1110000000000.0,2016-06-23,116.45831000000001,39.923421999999995,342,29,301.0,52440,57.4,1,0,1,1,1.0,2008.0,4,6,0.25,1,0,1,10.867424937877637,2749953600,0.051710000000014134,0.04122199999999765,13562.537968056102,1593.8796241900836,0.002673924100001462,0.0016992532839998063,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0
186,https://bj.lianjia.com/chengjiao/101089816110.html,101000000000.0,1110000000000.0,2016-08-31,116.504911,39.998661,411,37,1213.8,30097,403.3,6,3,1,4,1.0,2002.0,4,6,0.5,1,1,0,10.312180777995717,905829409,0.09831100000000959,0.11646100000000104,13573.394287117922,1599.892881792921,0.009665052721001885,0.013563164521000242,1,0,0,0,0,0,0,1,0,0,0,0,0,1,14.0
187,https://bj.lianjia.com/chengjiao/101089818264.html,101000000000.0,1110000000000.0,2016-08-30,116.462122,39.923796,410,22,900.0,65498,137.41,2,1,1,2,1.0,2006.0,4,6,0.75,1,1,1,11.089774886806016,4289988004,0.0555219999999963,0.04159600000000552,13563.425860742882,1593.9094870496162,0.003082692483999589,0.001730227216000459,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.0
188,https://bj.lianjia.com/chengjiao/101089818385.html,101000000000.0,1110000000000.0,2016-07-31,116.24368999999999,40.221606,380,16,237.6,22416,106.0,2,1,1,1,4.0,1993.0,1,4,0.5,0,1,1,10.017530268576788,502477056,0.16291000000001077,0.33940600000000387,13512.595464816097,1617.777589219236,0.026539668100003508,0.11519643283600263,0,0,0,1,1,0,0,0,0,0,0,1,0,0,23.0
190,https://bj.lianjia.com/chengjiao/101089828782.html,101000000000.0,1110000000000.0,2016-08-14,116.47668700000001,39.988644,392,108,213.0,47334,45.0,1,1,1,1,4.0,1993.0,4,2,0.33299999999999996,0,0,0,10.764984132323145,2240507556,0.07008700000001511,0.10644400000000331,13566.818614495973,1599.091648958736,0.004912187569002118,0.011330325136000706,0,0,0,1,0,0,0,1,0,1,0,0,0,0,23.0
191,https://bj.lianjia.com/chengjiao/101089829481.html,101000000000.0,1110000000000.0,2016-07-14,116.51291599999999,39.864253999999995,362,392,163.0,29637,55.0,1,1,1,1,3.0,2007.0,3,6,0.33299999999999996,1,1,0,10.296778859712584,878351769,0.10631599999999253,0.017946000000002016,13575.259594823054,1589.1587469765157,0.01130309185599841,0.00032205891600007235,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9.0
192,https://bj.lianjia.com/chengjiao/101089841839.html,101000000000.0,1110000000000.0,2016-07-24,116.550348,39.755625,370,39,440.0,18360,239.66,4,2,1,4,4.0,2006.0,2,6,1.0,0,0,0,9.817929664174482,337089600,0.1437480000000022,0.12657499999999544,13583.983618921104,1580.509719140625,0.020663487504000634,0.016021230624998845,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10.0
193,https://bj.lianjia.com/chengjiao/101089843426.html,101000000000.0,1110000000000.0,2016-08-24,116.48836999999999,39.929525,401,112,276.0,46000,60.0,2,0,1,1,4.0,1979.0,3,2,0.33299999999999996,0,1,1,10.736396675471232,2116000000,0.08176999999999168,0.04732500000000073,13569.540345256897,1594.366966725625,0.0066863328999986395,0.0022396556250000687,0,0,0,1,0,0,1,0,0,1,0,0,0,0,37.0
194,https://bj.lianjia.com/chengjiao/101089848954.html,101000000000.0,1110000000000.0,2016-06-29,116.13479199999999,39.743390999999995,344,24,118.0,17788,66.34,1,1,1,1,4.0,2000.0,3,6,0.16699999999999998,1,1,0,9.786279351630586,316412944,0.27180800000000715,0.13880900000000196,13487.289912883261,1579.5371281788807,0.07387958886400389,0.019267938481000543,0,0,0,1,0,0,1,0,0,0,0,0,0,1,16.0
195,https://bj.lianjia.com/chengjiao/101089859053.html,101000000000.0,1110000000000.0,2016-09-26,116.448302,39.960966,431,36,312.0,26497,117.75,2,1,1,1,1.0,2008.0,4,6,0.4,1,0,0,10.184786798018687,702091009,0.041702000000000794,0.07876600000000167,13560.207038683204,1596.878803653156,0.0017390568040000663,0.006204082756000263,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0
196,https://bj.lianjia.com/chengjiao/101089866708.html,101000000000.0,1110000000000.0,2016-07-31,116.38446200000001,39.907534000000005,373,12,1220.0,74976,162.72,3,2,1,2,3.0,1999.0,4,6,0.5,1,1,1,11.224923341307521,5621400576,0.022137999999984004,0.02533400000000796,13545.342995029447,1592.6112699611565,0.0004900910439992917,0.0006418115560004034,0,0,1,0,0,0,0,1,0,0,0,0,0,1,17.0
197,https://bj.lianjia.com/chengjiao/101089872731.html,101000000000.0,1110000000000.0,2016-07-29,116.25403500000002,40.205428999999995,371,5,170.0,24638,69.0,1,1,1,1,3.0,2010.0,1,6,0.5,1,0,0,10.11204524552192,607031044,0.1525649999999814,0.32322899999999777,13515.000653781228,1616.4765210740406,0.023276079224994327,0.10447698644099855,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.0
198,https://bj.lianjia.com/chengjiao/101089901832.html,101000000000.0,1110000000000.0,2016-07-21,116.467922,39.993105,360,88,387.0,46017,84.1,3,1,1,1,1.0,1995.0,3,6,0.2,1,1,1,10.73676617241622,2117564289,0.061322000000004095,0.11090500000000247,13564.776854998085,1599.448447541025,0.003760387684000502,0.012299919025000548,1,0,0,0,0,0,1,0,0,0,0,0,0,1,21.0
199,https://bj.lianjia.com/chengjiao/101089903581.html,101000000000.0,1110000000000.0,2016-08-29,116.223565,39.76392,398,104,261.0,33110,78.83,2,1,1,1,3.0,2012.0,2,6,0.5,1,0,1,10.407590630541291,1096272100,0.18303500000000383,0.11827999999999861,13507.917061309223,1581.1693337663999,0.033501811225001406,0.013990158399999671,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4.0
200,https://bj.lianjia.com/chengjiao/101089904788.html,101000000000.0,1110000000000.0,2016-08-05,116.233676,40.231784999999995,374,108,110.0,25987,42.33,1,1,1,1,4.0,2003.0,3,6,0.02,0,1,1,10.165351691961936,675324169,0.17292399999999475,0.3495849999999976,13510.267436472977,1618.5965242862246,0.029902709775998185,0.12220967222499832,0,0,0,1,0,0,1,0,0,0,0,0,0,1,13.0
201,https://bj.lianjia.com/chengjiao/101089908540.html,101000000000.0,1110000000000.0,2016-07-27,116.41442099999999,40.053513,365,35,112.6,32172,35.0,1,0,1,1,3.0,2007.0,3,6,0.28600000000000003,1,0,0,10.37885178802396,1035037584,0.00782099999999275,0.17131300000000493,13552.31741676524,1604.2839036411692,6.11680409998866e-05,0.02934814396900169,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9.0
202,https://bj.lianjia.com/chengjiao/101089908973.html,101000000000.0,1110000000000.0,2016-10-24,116.42929299999999,39.872461,453,96,120.0,34823,34.46,1,0,1,1,1.0,2005.0,4,6,0.12,1,0,1,10.458033366991662,1212641329,0.022692999999989638,0.009738999999996167,13555.780268479846,1589.813146196521,0.0005149722489995297,9.484812099992535e-05,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11.0
203,https://bj.lianjia.com/chengjiao/101089913477.html,101000000000.0,1110000000000.0,2016-09-26,116.305298,39.979471000000004,425,62,1700.0,85587,198.63,4,2,1,2,4.0,2000.0,4,2,0.5,1,0,1,11.357288681437666,7325134569,0.101302000000004,0.09727100000000632,13526.922342868802,1598.3581014398412,0.01026209520400081,0.00946164744100123,0,0,0,1,0,0,0,1,0,1,0,0,0,0,16.0
204,https://bj.lianjia.com/chengjiao/101089915643.html,101000000000.0,1110000000000.0,2016-06-30,116.18893500000001,40.054103000000005,336,10,165.0,27500,60.0,1,1,1,1,1.0,2012.0,3,6,0.1,1,0,0,10.221941283654663,756250000,0.21766499999998246,0.17190300000000747,13499.868616434229,1604.3311671346094,0.04737805222499236,0.029550641409002567,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0
205,https://bj.lianjia.com/chengjiao/101089916459.html,101000000000.0,1110000000000.0,2016-07-31,116.42171299999998,39.971435,367,273,244.0,59195,41.22,1,1,1,1,1.0,1997.0,4,6,0.222,1,1,1,10.988592357845736,3504048025,0.015112999999985277,0.08923500000000217,13554.015257854366,1597.715615959225,0.00022840276899955498,0.007962885225000388,1,0,0,0,0,0,0,1,0,0,0,0,0,1,19.0
206,https://bj.lianjia.com/chengjiao/101089920834.html,101000000000.0,1110000000000.0,2016-07-30,116.305898,39.926084,366,233,710.0,65741,108.0,2,2,1,1,3.0,2008.0,4,6,0.667,1,0,1,11.09347805854152,4321879081,0.10070199999999829,0.043884000000005585,13527.061909586404,1594.0921835750562,0.010140892803999655,0.0019258054560004902,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8.0
207,https://bj.lianjia.com/chengjiao/101089932875.html,101000000000.0,1110000000000.0,2016-07-07,116.382855,39.899213,342,44,1585.0,100045,158.43,3,2,1,2,4.0,2004.0,4,6,1.0,1,1,1,11.513375363750594,10009002025,0.023744999999991023,0.017013000000005718,13544.968937951027,1591.9471980193694,0.0005638250249995737,0.0002894421690001946,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12.0
208,https://bj.lianjia.com/chengjiao/101089932920.html,101000000000.0,1110000000000.0,2016-08-07,116.67973700000002,40.219508000000005,373,3,666.0,22200,300.0,4,3,1,3,,2013.0,2,6,0.5,1,0,0,10.00784756786037,492840000,0.2731370000000197,0.33730800000000727,13614.161026389173,1617.6088237620643,0.07460382076901077,0.1137766868640049,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0
209,https://bj.lianjia.com/chengjiao/101089945139.html,101000000000.0,1110000000000.0,2016-09-19,116.47121499999999,39.903238,415,118,355.0,49693,71.44,2,1,1,1,1.0,1986.0,3,6,0.33299999999999996,1,0,1,10.8136193570947,2469394249,0.06461499999998921,0.02103800000000433,13565.543923576222,1592.268402884644,0.004175098224998605,0.00044259744400018225,1,0,0,0,0,0,1,0,0,0,0,0,0,1,30.0
210,https://bj.lianjia.com/chengjiao/101089950508.html,101000000000.0,1110000000000.0,2016-09-18,116.259318,40.217911,412,46,365.0,19797,184.38,3,2,1,2,4.0,2001.0,1,4,0.5,0,0,0,9.893285690051531,391921209,0.14728200000000413,0.3357110000000034,13516.229021825122,1617.480365203921,0.021691987524001217,0.1127018755210023,0,0,0,1,1,0,0,0,0,0,0,1,0,0,15.0
211,https://bj.lianjia.com/chengjiao/101089959274.html,101000000000.0,1110000000000.0,2016-07-31,116.44072800000001,39.963453,362,31,600.0,58732,102.16,1,1,1,1,1.0,2001.0,4,6,0.375,1,1,1,10.980740002082829,3449447824,0.034128000000009706,0.0812530000000038,13558.443137169985,1597.077575683209,0.0011647203840006626,0.006602050009000617,1,0,0,0,0,0,0,1,0,0,0,0,0,1,15.0
212,https://bj.lianjia.com/chengjiao/101089960116.html,101000000000.0,1110000000000.0,2016-06-23,116.32260900000001,40.089206,324,79,323.9,25315,127.95,3,2,1,2,4.0,2008.0,2,2,0.5,0,1,0,10.13915238440401,640849225,0.08399099999998327,0.2070059999999998,13530.949364566884,1607.1444377104358,0.00705448808099719,0.04285148403599992,0,0,0,1,0,1,0,0,0,1,0,0,0,0,8.0
213,https://bj.lianjia.com/chengjiao/101089971937.html,101000000000.0,1110000000000.0,2016-11-13,116.25411299999999,40.220461,465,41,288.0,32360,89.0,2,1,1,1,4.0,1998.0,3,4,0.5,0,1,0,10.384678371172429,1047169600,0.1524870000000078,0.3382610000000028,13515.018789416767,1617.685483052521,0.023252285169002383,0.1144205041210019,0,0,0,1,0,0,1,0,0,0,0,1,0,0,18.0
214,https://bj.lianjia.com/chengjiao/101089985680.html,101000000000.0,1110000000000.0,2016-08-05,116.534997,39.928559,364,131,450.0,36338,123.84,3,1,1,2,1.0,2003.0,4,6,0.222,1,0,1,10.500619304662386,1320450244,0.12839700000000676,0.04635900000000248,13580.40552579001,1594.289823816481,0.016485789609001735,0.00214915688100023,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13.0
215,https://bj.lianjia.com/chengjiao/101089988015.html,101000000000.0,1110000000000.0,2016-09-20,116.44438999999998,40.093691,409,2,280.0,24138,116.0,3,1,1,1,4.0,1999.0,3,2,0.5,0,1,0,10.091542641177844,582643044,0.03778999999998689,0.21149100000000232,13559.295962472097,1607.504058003481,0.0014280840999990091,0.044728443081000976,0,0,0,1,0,0,1,0,0,1,0,0,0,0,17.0
216,https://bj.lianjia.com/chengjiao/101089991726.html,101000000000.0,1110000000000.0,2016-09-12,116.269851,39.897262,401,226,216.0,30924,69.85,2,1,1,1,4.0,1994.0,3,2,0.33299999999999996,0,0,0,10.339287860440365,956293776,0.13674899999999468,0.015062000000000353,13518.678251562202,1591.791515096644,0.018700289000998543,0.00022686384400001064,0,0,0,1,0,0,1,0,0,1,0,0,0,0,22.0
217,https://bj.lianjia.com/chengjiao/101089992721.html,101000000000.0,1110000000000.0,2016-09-24,116.46149799999999,39.954426,413,28,1200.0,54363,220.74,2,2,1,2,1.0,2008.0,4,6,1.0,1,0,1,10.903439054380268,2955335769,0.05489799999999434,0.07222600000000057,13563.280516404002,1596.356156989476,0.003013790403999379,0.005216595076000082,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0
218,https://bj.lianjia.com/chengjiao/101089993965.html,101000000000.0,1110000000000.0,2016-07-26,116.33863899999999,40.079333,353,60,368.0,25912,142.02,3,2,1,1,4.0,2003.0,4,4,0.5,0,1,1,10.162461460851166,671431744,0.06796100000001104,0.1971330000000009,13534.678924372318,1606.3529337248888,0.0046186975210015,0.03886141968900035,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13.0
219,https://bj.lianjia.com/chengjiao/101090007138.html,101000000000.0,1110000000000.0,2017-01-11,116.432151,39.905567,520,181,1100.0,57046,192.83,3,2,1,2,3.0,1999.0,3,6,1.0,1,1,1,10.95161323889698,3254246116,0.025551000000007207,0.02336700000000036,13556.445786486802,1592.4542775914888,0.0006528536010003683,0.0005460166890000168,0,0,1,0,0,0,1,0,0,0,0,0,0,1,17.0
220,https://bj.lianjia.com/chengjiao/101090010118.html,101000000000.0,1110000000000.0,2016-08-01,116.117724,39.941152,357,51,320.5,27511,116.5,3,1,1,2,3.0,2006.0,3,6,0.33299999999999996,1,1,0,10.22234120367599,756855121,0.2888760000000019,0.058952000000005,13483.325826940176,1595.295623087104,0.0834493433760011,0.0034753383040005896,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10.0
221,https://bj.lianjia.com/chengjiao/101090016634.html,101000000000.0,1110000000000.0,2016-07-17,116.246651,40.219539000000005,341,3,98.0,26134,37.5,1,0,0,1,1.0,2007.0,1,6,0.042,0,0,0,10.170992427549091,682985956,0.15994899999999745,0.33733900000000716,13513.283868715802,1617.6113173725214,0.025583682600999184,0.11379760092100483,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0
222,https://bj.lianjia.com/chengjiao/101090017646.html,101000000000.0,1110000000000.0,2016-08-17,116.16711000000001,39.738534,372,40,204.5,12105,168.94,5,2,1,2,,2005.0,4,6,0.5,0,0,0,9.40137386937216,146531025,0.23948999999998932,0.14366599999999607,13494.797445752101,1579.151084469156,0.057355460099994884,0.02063991955599887,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.0
223,https://bj.lianjia.com/chengjiao/101090018551.html,101000000000.0,1110000000000.0,2016-09-12,116.47504599999999,39.882090000000005,398,569,227.0,33937,66.89,2,1,1,1,4.0,1965.0,4,4,0.33299999999999996,0,1,1,10.432261143602751,1151719969,0.06844599999999446,0.00010999999999228294,13566.436340702114,1590.5811027681004,0.004684854915999241,1.2099999998302246e-08,0,0,0,1,0,0,0,1,0,0,0,1,0,0,51.0
224,https://bj.lianjia.com/chengjiao/101090025258.html,101000000000.0,1110000000000.0,2016-08-16,116.37785,39.842419,370,193,298.8,35572,84.0,2,1,1,1,1.0,2009.0,1,6,0.154,1,0,1,10.47931409051953,1265367184,0.028750000000002274,0.039780999999997846,13543.803970622499,1587.418351771561,0.0008265625000001307,0.0015825279609998286,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0
225,https://bj.lianjia.com/chengjiao/101090025286.html,101000000000.0,1110000000000.0,2016-08-17,116.37785,39.842419,371,239,108.0,30858,35.0,1,0,0,1,1.0,2009.0,4,6,0.154,1,1,1,10.337151315002972,952216164,0.028750000000002274,0.039780999999997846,13543.803970622499,1587.418351771561,0.0008265625000001307,0.0015825279609998286,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0
226,https://bj.lianjia.com/chengjiao/101090029544.html,101000000000.0,1110000000000.0,2017-03-05,116.55995300000001,40.117154,571,51,150.0,30688,48.88,1,0,0,1,3.0,2013.0,4,6,0.13,1,0,1,10.331626977683165,941753344,0.15335300000000984,0.23495400000000188,13586.22264336221,1609.386045059716,0.02351714260900302,0.055203382116000885,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.0
227,https://bj.lianjia.com/chengjiao/101090042032.html,101000000000.0,1110000000000.0,2016-08-14,116.34399199999999,40.078435999999996,367,119,136.0,26667,51.0,1,0,1,1,1.0,2011.0,3,6,0.235,1,0,1,10.191182124909785,711128889,0.06260800000001154,0.19623599999999897,13535.924474496062,1606.2810322060957,0.003919761664001446,0.03850856769599959,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0
228,https://bj.lianjia.com/chengjiao/101090044756.html,101000000000.0,1110000000000.0,2016-06-26,116.555729,40.162058,317,15,421.0,48325,87.12,5,2,1,3,4.0,2009.0,4,4,0.5,0,0,0,10.785704304076532,2335305625,0.14912900000000207,0.2798580000000044,13585.237962721441,1612.990902795364,0.022239458641000617,0.07832050016400245,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7.0
229,https://bj.lianjia.com/chengjiao/101090048158.html,101000000000.0,1110000000000.0,2016-07-01,116.25403500000002,40.205428999999995,322,37,174.0,25211,69.02,1,1,1,1,3.0,2010.0,4,6,0.5,1,0,0,10.135035686194149,635594521,0.1525649999999814,0.32322899999999777,13515.000653781228,1616.4765210740406,0.023276079224994327,0.10447698644099855,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6.0
230,https://bj.lianjia.com/chengjiao/101090059092.html,101000000000.0,1110000000000.0,2016-08-12,116.603852,39.893276,363,264,314.0,40780,77.0,2,1,1,1,4.0,2008.0,4,6,0.25,1,1,0,10.615947044128447,1663008400,0.19725200000000598,0.01107600000000275,13596.458301237904,1591.473470012176,0.03890835150400236,0.0001226777760000609,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.0
231,https://bj.lianjia.com/chengjiao/101090063106.html,101000000000.0,1110000000000.0,2016-10-08,116.16711000000001,39.738534,420,156,308.0,24680,124.8,3,2,1,2,,2004.0,4,2,0.5,0,0,0,10.113748478019325,609102400,0.23948999999998932,0.14366599999999607,13494.797445752101,1579.151084469156,0.057355460099994884,0.02063991955599887,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.0
232,https://bj.lianjia.com/chengjiao/101090073851.html,101000000000.0,1110000000000.0,2016-09-17,116.24790700000001,39.839983000000004,397,138,344.0,37457,91.84,2,1,1,1,3.0,2007.0,3,6,0.4,1,0,0,10.530948887366618,1403026849,0.15869299999998532,0.04221699999999373,13513.575881880652,1587.2242454402892,0.02518346824899534,0.0017822750889994708,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9.0
233,https://bj.lianjia.com/chengjiao/101090082121.html,101000000000.0,1110000000000.0,2016-06-26,116.385869,39.772399,313,97,136.0,24728,55.0,1,1,1,1,4.0,2001.0,3,2,0.5,0,1,0,10.115691483811952,611473984,0.020730999999997834,0.10980099999999737,13545.670502885161,1581.843722215201,0.0004297743609999102,0.012056259600999424,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15.0
234,https://bj.lianjia.com/chengjiao/101090086457.html,101000000000.0,1110000000000.0,2016-08-04,116.46113799999999,39.955386,352,90,550.0,64706,85.0,1,1,1,1,1.0,2009.0,4,6,0.33299999999999996,1,0,1,11.077609211892549,4186866436,0.05453799999999376,0.07318599999999975,13563.196664255041,1596.4328704089958,0.002974393443999319,0.005356190595999963,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0
235,https://bj.lianjia.com/chengjiao/101090093820.html,101000000000.0,1110000000000.0,2017-01-15,116.481447,39.937145,515,106,890.0,54269,164.0,3,2,1,2,1.0,2002.0,4,6,0.273,1,0,1,10.901708440501096,2945124361,0.07484700000000544,0.054945000000003574,13567.92749521381,1594.9755507510251,0.005602073409000814,0.003018953025000393,1,0,0,0,0,0,0,1,0,0,0,0,0,1,14.0
236,https://bj.lianjia.com/chengjiao/101090097931.html,101000000000.0,1110000000000.0,2016-08-16,116.61525300000001,39.892191,362,81,838.0,35396,236.75,4,3,1,3,,2001.0,4,6,0.125,0,1,0,10.474354098387241,1252876816,0.2086530000000124,0.009990999999999417,13599.117232254011,1591.3869027804808,0.04353607440900518,9.982008099998835e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.0
237,https://bj.lianjia.com/chengjiao/101090099419.html,101000000000.0,1110000000000.0,2016-08-01,116.45338999999998,39.942671999999995,348,32,999.0,55556,179.82,3,2,1,2,1.0,1999.0,4,6,0.33299999999999996,1,0,0,10.92514680003611,3086469136,0.04678999999998723,0.060471999999997195,13561.392042492096,1595.4170464995836,0.0021893040999988052,0.0036568627839996606,1,0,0,0,0,0,0,1,0,0,0,0,0,1,17.0
238,https://bj.lianjia.com/chengjiao/101090102832.html,101000000000.0,1110000000000.0,2016-07-30,116.50818100000001,39.807662,344,73,66.0,20000,33.0,1,0,1,1,1.0,2008.0,4,6,0.2,1,1,1,9.903487552536127,400000000,0.10158100000001014,0.07453799999999688,13574.156239928763,1584.649953906244,0.01031869956100206,0.005555913443999536,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0
239,https://bj.lianjia.com/chengjiao/101090106964.html,101000000000.0,1110000000000.0,2016-09-04,116.468749,39.874429,380,53,780.0,33431,233.32,3,2,1,3,1.0,2001.0,4,6,0.375,1,1,1,10.417238892218322,1117631761,0.06214900000000512,0.007770999999998196,13564.969493625002,1589.9700880760408,0.003862498201000636,6.0388440999971965e-05,1,0,0,0,0,0,0,1,0,0,0,0,0,1,15.0
240,https://bj.lianjia.com/chengjiao/101090110598.html,101000000000.0,1110000000000.0,2016-08-07,116.25088600000001,40.225155,352,19,283.0,20963,135.0,4,1,1,1,4.0,1996.0,4,2,0.5,0,0,1,9.950514257963883,439447369,0.15571399999998903,0.34295500000000345,13514.268495784998,1618.063094774025,0.024246849795996582,0.11761813202500236,0,0,0,1,0,0,0,1,0,1,0,0,0,0,20.0
241,https://bj.lianjia.com/chengjiao/101090110691.html,101000000000.0,1110000000000.0,2017-01-07,116.387037,39.95917,505,233,644.0,126250,51.01,1,1,1,1,4.0,2003.0,3,6,0.33299999999999996,0,0,1,11.746019347137606,15939062500,0.019562999999990893,0.07697000000000287,13545.94238163937,1596.7352670889,0.0003827109689996437,0.005924380900000442,0,0,0,1,0,0,1,0,0,0,0,0,0,1,13.0
242,https://bj.lianjia.com/chengjiao/101090115021.html,101000000000.0,1110000000000.0,2016-08-28,116.25088600000001,40.225155,373,12,105.0,30774,34.12,1,0,1,1,3.0,2003.0,3,6,0.057,1,0,1,10.334425456617323,947039076,0.15571399999998903,0.34295500000000345,13514.268495784998,1618.063094774025,0.024246849795996582,0.11761813202500236,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13.0
